,9,10,11,12
2019-04-14 21:00:00+02:00,44.41,44.41,44.41,61.92
2019-04-14 22:00:00+02:00,43.92,43.92,43.92,53.47
2019-04-14 23:00:00+02:00,43.55,43.55,43.55,45.21
2019-04-15 00:00:00+02:00,43.94,43.94,43.94,48.7
2019-04-15 01:00:00+02:00,43.23,43.23,43.23,37.83
2019-04-15 02:00:00+02:00,43.1,43.1,43.1,36.1
2019-04-15 03:00:00+02:00,43.2,43.2,43.2,34.49
2019-04-15 04:00:00+02:00,43.36,43.36,43.36,33.68
2019-04-15 05:00:00+02:00,45.1,45.1,45.1,37.77
2019-04-15 06:00:00+02:00,47.35,47.35,47.35,44.53
2019-04-15 07:00:00+02:00,50.24,50.24,50.24,52.1
2019-04-15 08:00:00+02:00,50.44,50.44,50.44,54.85
2019-04-15 09:00:00+02:00,47.29,47.29,47.29,57.05
2019-04-15 10:00:00+02:00,45.88,45.88,45.88,54.32
2019-04-15 11:00:00+02:00,44.81,44.81,44.81,46.0
2019-04-15 12:00:00+02:00,44.47,44.47,44.47,43.07
2019-04-15 13:00:00+02:00,44.31,44.31,44.31,40.4
2019-04-15 14:00:00+02:00,43.85,43.85,43.85,35.94
2019-04-15 15:00:00+02:00,43.62,43.62,43.62,33.03
2019-04-15 16:00:00+02:00,43.88,43.88,43.88,32.5
2019-04-15 17:00:00+02:00,44.45,44.45,44.45,42.5
2019-04-15 18:00:00+02:00,45.88,45.88,45.88,43.8
2019-04-15 19:00:00+02:00,46.91,46.91,46.91,50.0
2019-04-15 20:00:00+02:00,47.01,47.01,47.01,56.09
2019-04-15 21:00:00+02:00,45.7,45.7,45.7,60.0
2019-04-15 22:00:00+02:00,43.98,43.98,43.98,54.7
2019-04-15 23:00:00+02:00,42.92,42.92,42.92,45.1
2019-04-16 00:00:00+02:00,43.17,43.17,43.17,36.06
2019-04-16 01:00:00+02:00,43.05,43.05,43.05,31.76
2019-04-16 02:00:00+02:00,43.04,43.04,43.04,32.66
2019-04-16 03:00:00+02:00,43.18,43.18,43.18,39.65
2019-04-16 04:00:00+02:00,43.5,43.5,43.5,42.0
2019-04-16 05:00:00+02:00,44.17,44.17,44.17,42.4
2019-04-16 06:00:00+02:00,46.22,46.22,46.22,47.93
2019-04-16 07:00:00+02:00,48.61,48.61,48.61,52.35
2019-04-16 08:00:00+02:00,48.21,48.21,48.21,46.27
2019-04-16 09:00:00+02:00,46.62,46.62,46.62,47.79
2019-04-16 10:00:00+02:00,44.72,44.72,44.72,53.0
2019-04-16 11:00:00+02:00,44.42,44.42,44.42,50.01
2019-04-16 12:00:00+02:00,44.16,44.16,44.16,50.94
2019-04-16 13:00:00+02:00,44.17,44.17,44.17,46.0
2019-04-16 14:00:00+02:00,43.83,43.83,43.83,41.95
2019-04-16 15:00:00+02:00,43.58,43.58,43.58,39.2
2019-04-16 16:00:00+02:00,43.58,43.58,43.58,40.0
2019-04-16 17:00:00+02:00,44.5,44.5,44.5,50.9
2019-04-16 18:00:00+02:00,46.1,46.1,46.1,58.0
2019-04-16 19:00:00+02:00,46.81,46.81,46.81,55.18
2019-04-16 20:00:00+02:00,47.22,47.22,47.22,55.0
2019-04-16 21:00:00+02:00,46.39,46.39,46.39,57.5
2019-04-16 22:00:00+02:00,44.16,44.16,44.16,47.77
2019-04-16 23:00:00+02:00,41.94,41.94,41.94,42.1
2019-04-17 00:00:00+02:00,42.1,42.1,42.1,41.48
2019-04-17 01:00:00+02:00,41.83,41.83,41.83,38.32
2019-04-17 02:00:00+02:00,41.68,41.68,41.68,38.45
2019-04-17 03:00:00+02:00,41.92,41.92,41.92,38.91
2019-04-17 04:00:00+02:00,42.27,42.27,42.27,38.57
2019-04-17 05:00:00+02:00,43.38,43.38,43.38,38.49
2019-04-17 06:00:00+02:00,45.68,45.68,45.68,41.39
2019-04-17 07:00:00+02:00,46.7,46.7,46.7,44.87
2019-04-17 08:00:00+02:00,47.43,47.43,47.43,54.98
2019-04-17 09:00:00+02:00,46.53,46.53,46.53,58.0
2019-04-17 10:00:00+02:00,45.92,45.92,45.92,55.9
2019-04-17 11:00:00+02:00,44.57,44.57,44.57,49.0
2019-04-17 12:00:00+02:00,43.91,43.91,43.91,40.39
2019-04-17 13:00:00+02:00,43.28,43.28,43.28,38.8
2019-04-17 14:00:00+02:00,42.98,42.98,42.98,37.48
2019-04-17 15:00:00+02:00,42.91,42.91,42.91,37.28
2019-04-17 16:00:00+02:00,42.93,42.93,42.93,37.03
2019-04-17 17:00:00+02:00,43.19,43.19,43.19,39.06
2019-04-17 18:00:00+02:00,44.41,44.41,44.41,48.73
2019-04-17 19:00:00+02:00,45.12,45.12,45.12,50.95
2019-04-17 20:00:00+02:00,45.73,45.73,45.73,55.95
2019-04-17 21:00:00+02:00,44.26,44.26,44.26,55.94
2019-04-17 22:00:00+02:00,42.97,42.97,42.97,41.21
2019-04-17 23:00:00+02:00,41.8,41.8,41.8,37.2
2019-04-18 00:00:00+02:00,42.73,42.73,42.73,41.3
2019-04-18 01:00:00+02:00,42.59,42.59,42.59,37.97
2019-04-18 02:00:00+02:00,42.57,42.57,42.57,37.15
2019-04-18 03:00:00+02:00,42.71,42.71,42.71,35.46
2019-04-18 04:00:00+02:00,42.97,42.97,42.97,34.1
2019-04-18 05:00:00+02:00,44.04,44.04,44.04,34.05
2019-04-18 06:00:00+02:00,44.77,44.77,44.77,42.47
2019-04-18 07:00:00+02:00,45.8,45.8,45.8,46.14
2019-04-18 08:00:00+02:00,46.34,46.34,46.34,52.43
2019-04-18 09:00:00+02:00,45.65,45.65,45.65,58.0
2019-04-18 10:00:00+02:00,44.57,44.57,44.57,54.2
2019-04-18 11:00:00+02:00,43.63,43.63,43.63,42.18
2019-04-18 12:00:00+02:00,43.03,43.03,43.03,38.0
2019-04-18 13:00:00+02:00,42.42,42.42,42.42,37.0
2019-04-18 14:00:00+02:00,42.2,42.2,42.2,35.48
2019-04-18 15:00:00+02:00,42.09,42.09,42.09,35.41
2019-04-18 16:00:00+02:00,42.07,42.07,42.07,35.91
2019-04-18 17:00:00+02:00,42.68,42.68,42.68,37.0
2019-04-18 18:00:00+02:00,44.01,44.01,44.01,41.7
2019-04-18 19:00:00+02:00,44.77,44.77,44.77,52.0
2019-04-18 20:00:00+02:00,44.92,44.92,44.92,55.94
2019-04-18 21:00:00+02:00,44.23,44.23,44.23,56.0
2019-04-18 22:00:00+02:00,43.19,43.19,43.19,46.8
2019-04-18 23:00:00+02:00,41.39,41.39,41.39,37.25
2019-04-19 00:00:00+02:00,41.62,41.62,41.62,45.0
2019-04-19 01:00:00+02:00,41.61,41.61,41.61,39.3
2019-04-19 02:00:00+02:00,40.94,40.94,40.94,37.7
2019-04-19 03:00:00+02:00,41.01,41.01,41.01,38.1
2019-04-19 04:00:00+02:00,40.97,40.97,40.97,38.99
2019-04-19 05:00:00+02:00,41.25,41.25,41.25,38.1
2019-04-19 06:00:00+02:00,41.67,41.67,41.67,40.77
2019-04-19 07:00:00+02:00,42.68,42.68,42.68,41.3
2019-04-19 08:00:00+02:00,43.83,43.83,43.83,44.0
2019-04-19 09:00:00+02:00,43.73,43.73,43.73,53.0
2019-04-19 10:00:00+02:00,42.97,42.97,42.97,55.0
2019-04-19 11:00:00+02:00,42.76,42.76,42.76,50.0
2019-04-19 12:00:00+02:00,42.28,42.28,42.28,38.0
2019-04-19 13:00:00+02:00,41.93,41.93,41.93,37.0
2019-04-19 14:00:00+02:00,41.4,41.4,41.4,37.0
2019-04-19 15:00:00+02:00,40.99,40.99,40.99,35.42
2019-04-19 16:00:00+02:00,41.79,41.79,41.79,35.98
2019-04-19 17:00:00+02:00,42.22,42.22,42.22,41.6
2019-04-19 18:00:00+02:00,42.97,42.97,42.97,43.69
2019-04-19 19:00:00+02:00,43.68,43.68,43.68,58.2
2019-04-19 20:00:00+02:00,43.2,43.2,43.2,60.95
2019-04-19 21:00:00+02:00,44.09,44.09,44.09,60.98
2019-04-19 22:00:00+02:00,43.88,43.88,43.88,55.5
2019-04-19 23:00:00+02:00,41.62,41.62,41.62,45.28
2019-04-20 00:00:00+02:00,42.45,42.45,42.45,47.32
2019-04-20 01:00:00+02:00,40.96,40.96,40.96,36.62
2019-04-20 02:00:00+02:00,40.46,40.46,40.46,38.0
2019-04-20 03:00:00+02:00,40.75,40.75,40.75,38.0
2019-04-20 04:00:00+02:00,41.26,41.26,41.26,37.1
2019-04-20 05:00:00+02:00,40.54,40.54,40.54,34.91
2019-04-20 06:00:00+02:00,41.24,41.24,41.24,38.56
2019-04-20 07:00:00+02:00,41.42,41.42,41.42,38.12
2019-04-20 08:00:00+02:00,42.67,42.67,42.67,42.0
2019-04-20 09:00:00+02:00,42.99,42.99,42.99,56.0
2019-04-20 10:00:00+02:00,42.88,42.88,42.88,58.96
2019-04-20 11:00:00+02:00,42.01,42.01,42.01,54.0
2019-04-20 12:00:00+02:00,41.5,41.5,41.5,43.0
2019-04-20 13:00:00+02:00,40.99,40.99,40.99,34.1
2019-04-20 14:00:00+02:00,40.71,40.71,40.71,33.8
2019-04-20 15:00:00+02:00,40.18,40.18,40.18,30.96
2019-04-20 16:00:00+02:00,40.46,40.46,40.46,34.91
2019-04-20 17:00:00+02:00,42.53,42.53,42.53,38.16
2019-04-20 18:00:00+02:00,43.33,43.33,43.33,48.92
2019-04-20 19:00:00+02:00,44.01,44.01,44.01,57.0
2019-04-20 20:00:00+02:00,44.05,44.05,44.05,64.14
2019-04-20 21:00:00+02:00,43.57,43.57,43.57,67.0
2019-04-20 22:00:00+02:00,42.9,42.9,42.9,64.9
2019-04-20 23:00:00+02:00,41.37,41.37,41.37,50.7
2019-04-21 00:00:00+02:00,40.96,40.96,40.96,53.01
2019-04-21 01:00:00+02:00,40.92,40.92,40.92,47.52
2019-04-21 02:00:00+02:00,40.91,40.91,40.91,44.93
2019-04-21 03:00:00+02:00,40.93,40.93,40.93,41.7
2019-04-21 04:00:00+02:00,40.96,40.96,40.96,39.0
2019-04-21 05:00:00+02:00,41.74,41.74,41.74,37.99
2019-04-21 06:00:00+02:00,41.28,41.28,41.28,37.92
2019-04-21 07:00:00+02:00,41.57,41.57,41.57,38.43
2019-04-21 08:00:00+02:00,41.61,41.61,41.61,42.03
2019-04-21 09:00:00+02:00,41.84,41.84,41.84,50.0
2019-04-21 10:00:00+02:00,41.76,41.76,41.76,53.89
2019-04-21 11:00:00+02:00,41.51,41.51,41.51,50.0
2019-04-21 12:00:00+02:00,41.18,41.18,41.18,43.0
2019-04-21 13:00:00+02:00,40.99,40.99,40.99,38.0
2019-04-21 14:00:00+02:00,40.98,40.98,40.98,32.42
2019-04-21 15:00:00+02:00,40.54,40.54,40.54,23.13
2019-04-21 16:00:00+02:00,40.18,40.18,40.18,24.25
2019-04-21 17:00:00+02:00,40.28,40.28,40.28,34.75
2019-04-21 18:00:00+02:00,42.08,42.08,42.08,40.2
2019-04-21 19:00:00+02:00,43.57,43.57,43.57,48.85
2019-04-21 20:00:00+02:00,44.04,44.04,44.04,51.88
2019-04-21 21:00:00+02:00,43.1,43.1,43.1,56.0
2019-04-21 22:00:00+02:00,42.48,42.48,42.48,55.5
2019-04-21 23:00:00+02:00,39.61,39.61,39.61,40.0
2019-04-22 00:00:00+02:00,39.15,39.15,39.15,48.9
2019-04-22 01:00:00+02:00,38.86,38.86,38.86,37.0
2019-04-22 02:00:00+02:00,38.5,38.5,38.5,37.49
2019-04-22 03:00:00+02:00,38.82,38.82,38.82,37.6
2019-04-22 04:00:00+02:00,38.33,38.33,38.33,35.98
2019-04-22 05:00:00+02:00,39.04,39.04,39.04,32.0
2019-04-22 06:00:00+02:00,38.7,38.7,38.7,35.13
2019-04-22 07:00:00+02:00,39.29,39.29,39.29,39.91
2019-04-22 08:00:00+02:00,40.79,40.79,40.79,37.2
2019-04-22 09:00:00+02:00,41.12,41.12,41.12,46.8
2019-04-22 10:00:00+02:00,41.47,41.47,41.47,47.68
2019-04-22 11:00:00+02:00,41.08,41.08,41.08,49.0
2019-04-22 12:00:00+02:00,40.47,40.47,40.47,37.0
2019-04-22 13:00:00+02:00,39.99,39.99,39.99,33.95
2019-04-22 14:00:00+02:00,38.9,38.9,38.9,32.5
2019-04-22 15:00:00+02:00,39.16,39.16,39.16,29.99
2019-04-22 16:00:00+02:00,39.71,39.71,39.71,32.0
2019-04-22 17:00:00+02:00,40.7,40.7,40.7,37.5
2019-04-22 18:00:00+02:00,41.44,41.44,41.44,41.4
2019-04-22 19:00:00+02:00,41.43,41.43,41.43,51.33
2019-04-22 20:00:00+02:00,41.13,41.13,41.13,55.0
2019-04-22 21:00:00+02:00,41.86,41.86,41.86,58.0
2019-04-22 22:00:00+02:00,41.42,41.42,41.42,53.4
2019-04-22 23:00:00+02:00,41.49,41.49,41.49,38.21
2019-04-23 00:00:00+02:00,39.98,39.98,39.98,35.98
2019-04-23 01:00:00+02:00,39.15,39.15,39.15,32.93
2019-04-23 02:00:00+02:00,39.15,39.15,39.15,33.66
2019-04-23 03:00:00+02:00,39.31,39.31,39.31,33.92
2019-04-23 04:00:00+02:00,39.0,39.0,39.0,33.65
2019-04-23 05:00:00+02:00,39.65,39.65,39.65,34.21
2019-04-23 06:00:00+02:00,41.36,41.36,41.36,34.32
2019-04-23 07:00:00+02:00,43.66,43.66,43.66,44.6
2019-04-23 08:00:00+02:00,43.99,43.99,43.99,48.71
2019-04-23 09:00:00+02:00,43.37,43.37,43.37,55.0
2019-04-23 10:00:00+02:00,42.77,42.77,42.77,51.12
2019-04-23 11:00:00+02:00,42.51,42.51,42.51,39.14
2019-04-23 12:00:00+02:00,41.22,41.22,41.22,35.61
2019-04-23 13:00:00+02:00,40.45,40.45,40.45,34.91
2019-04-23 14:00:00+02:00,39.51,39.51,39.51,34.0
2019-04-23 15:00:00+02:00,38.98,38.98,38.98,30.0
2019-04-23 16:00:00+02:00,38.92,38.92,38.92,33.58
2019-04-23 17:00:00+02:00,39.99,39.99,39.99,36.09
2019-04-23 18:00:00+02:00,40.86,40.86,40.86,40.0
2019-04-23 19:00:00+02:00,41.11,41.11,41.11,45.0
2019-04-23 20:00:00+02:00,41.04,41.04,41.04,48.0
2019-04-23 21:00:00+02:00,41.47,41.47,41.47,53.0
2019-04-23 22:00:00+02:00,41.25,41.25,41.25,49.0
2019-04-23 23:00:00+02:00,40.46,40.46,40.46,36.3
2019-04-24 00:00:00+02:00,39.26,39.26,39.26,37.67
2019-04-24 01:00:00+02:00,39.05,39.05,39.05,30.48
2019-04-24 02:00:00+02:00,39.07,39.07,39.07,30.4
2019-04-24 03:00:00+02:00,39.1,39.1,39.1,29.38
2019-04-24 04:00:00+02:00,38.59,38.59,38.59,29.11
2019-04-24 05:00:00+02:00,39.19,39.19,39.19,28.8
2019-04-24 06:00:00+02:00,40.1,40.1,40.1,33.26
2019-04-24 07:00:00+02:00,43.18,43.18,43.18,38.55
2019-04-24 08:00:00+02:00,43.85,43.85,43.85,48.93
2019-04-24 09:00:00+02:00,41.97,41.97,41.97,55.3
2019-04-24 10:00:00+02:00,40.96,40.96,40.96,53.92
2019-04-24 11:00:00+02:00,39.84,39.84,39.84,45.0
2019-04-24 12:00:00+02:00,38.63,38.63,38.63,36.93
2019-04-24 13:00:00+02:00,36.97,36.97,36.97,32.66
2019-04-24 14:00:00+02:00,36.53,36.53,36.53,29.98
2019-04-24 15:00:00+02:00,36.03,36.03,36.03,28.57
2019-04-24 16:00:00+02:00,36.69,36.69,36.69,29.98
2019-04-24 17:00:00+02:00,40.86,40.86,40.86,35.9
2019-04-24 18:00:00+02:00,42.36,42.36,42.36,40.52
2019-04-24 19:00:00+02:00,42.56,42.56,42.56,41.5
2019-04-24 20:00:00+02:00,42.28,42.28,42.28,41.47
2019-04-24 21:00:00+02:00,41.4,41.4,41.4,47.88
2019-04-24 22:00:00+02:00,39.06,39.06,39.06,48.0
2019-04-24 23:00:00+02:00,38.17,38.17,38.17,36.0
2019-04-25 00:00:00+02:00,37.66,37.66,37.66,43.0
2019-04-25 01:00:00+02:00,36.63,36.63,36.63,34.42
2019-04-25 02:00:00+02:00,34.54,34.54,34.54,34.44
2019-04-25 03:00:00+02:00,35.66,35.66,35.66,31.0
2019-04-25 04:00:00+02:00,31.3,31.3,31.3,30.93
2019-04-25 05:00:00+02:00,38.82,38.82,38.82,32.18
2019-04-25 06:00:00+02:00,43.0,43.0,43.0,35.76
2019-04-25 07:00:00+02:00,45.42,45.42,45.42,42.1
2019-04-25 08:00:00+02:00,45.95,45.95,45.95,42.82
2019-04-25 09:00:00+02:00,44.41,44.41,44.41,50.9
2019-04-25 10:00:00+02:00,42.32,42.32,42.32,50.29
2019-04-25 11:00:00+02:00,41.15,41.15,41.15,42.94
2019-04-25 12:00:00+02:00,40.8,40.8,40.8,42.0
2019-04-25 13:00:00+02:00,40.68,40.68,40.68,37.78
2019-04-25 14:00:00+02:00,40.23,40.23,40.23,34.93
2019-04-25 15:00:00+02:00,40.13,40.13,40.13,34.0
2019-04-25 16:00:00+02:00,40.27,40.27,40.27,33.08
2019-04-25 17:00:00+02:00,41.21,41.21,41.21,36.4
2019-04-25 18:00:00+02:00,42.97,42.97,42.97,44.5
2019-04-25 19:00:00+02:00,43.28,43.28,43.28,52.4
2019-04-25 20:00:00+02:00,42.8,42.8,42.8,53.57
2019-04-25 21:00:00+02:00,42.67,42.67,42.67,55.0
2019-04-25 22:00:00+02:00,41.2,41.2,41.2,49.62
2019-04-25 23:00:00+02:00,39.04,39.04,39.04,39.78
2019-04-26 00:00:00+02:00,37.0,37.0,37.0,43.0
2019-04-26 01:00:00+02:00,35.0,35.0,35.0,37.1
2019-04-26 02:00:00+02:00,33.53,33.53,33.53,32.48
2019-04-26 03:00:00+02:00,34.88,34.88,34.88,30.57
2019-04-26 04:00:00+02:00,36.38,36.38,36.38,31.46
2019-04-26 05:00:00+02:00,40.06,40.06,40.06,32.64
2019-04-26 06:00:00+02:00,43.65,43.65,43.65,38.23
2019-04-26 07:00:00+02:00,44.13,44.13,44.13,44.96
2019-04-26 08:00:00+02:00,44.53,44.53,44.53,51.53
2019-04-26 09:00:00+02:00,44.55,44.55,44.55,57.3
2019-04-26 10:00:00+02:00,44.29,44.29,44.29,54.0
2019-04-26 11:00:00+02:00,43.94,43.94,43.94,43.5
2019-04-26 12:00:00+02:00,43.56,43.56,43.56,41.22
2019-04-26 13:00:00+02:00,42.56,42.56,42.56,41.22
2019-04-26 14:00:00+02:00,41.3,41.3,41.3,38.0
2019-04-26 15:00:00+02:00,41.51,41.51,41.51,36.0
2019-04-26 16:00:00+02:00,42.1,42.1,42.1,37.7
2019-04-26 17:00:00+02:00,43.12,43.12,43.12,39.94
2019-04-26 18:00:00+02:00,43.25,43.25,43.25,44.5
2019-04-26 19:00:00+02:00,43.5,43.5,43.5,44.7
2019-04-26 20:00:00+02:00,43.04,43.04,43.04,43.66
2019-04-26 21:00:00+02:00,42.95,42.95,42.95,42.67
2019-04-26 22:00:00+02:00,41.04,41.04,41.04,41.0
2019-04-26 23:00:00+02:00,37.99,37.99,37.99,38.1
2019-04-27 00:00:00+02:00,36.94,36.94,36.94,34.18
2019-04-27 01:00:00+02:00,31.09,31.09,31.09,30.0
2019-04-27 02:00:00+02:00,29.05,29.05,29.05,29.8
2019-04-27 03:00:00+02:00,28.04,28.04,28.04,30.93
2019-04-27 04:00:00+02:00,27.91,27.91,27.91,35.4
2019-04-27 05:00:00+02:00,27.98,27.98,27.98,39.1
2019-04-27 06:00:00+02:00,27.99,27.99,27.99,33.7
2019-04-27 07:00:00+02:00,31.99,31.99,31.99,39.03
2019-04-27 08:00:00+02:00,37.22,37.22,37.22,37.94
2019-04-27 09:00:00+02:00,38.04,38.04,38.04,44.1
2019-04-27 10:00:00+02:00,38.02,38.02,38.02,52.0
2019-04-27 11:00:00+02:00,37.57,37.57,37.57,52.39
2019-04-27 12:00:00+02:00,33.92,33.92,33.92,50.0
2019-04-27 13:00:00+02:00,31.55,31.55,31.55,43.0
2019-04-27 14:00:00+02:00,30.89,30.89,30.89,33.97
2019-04-27 15:00:00+02:00,30.98,30.98,30.98,32.96
2019-04-27 16:00:00+02:00,32.04,32.04,32.04,32.95
2019-04-27 17:00:00+02:00,34.06,34.06,34.06,33.94
2019-04-27 18:00:00+02:00,38.02,38.02,38.02,38.2
2019-04-27 19:00:00+02:00,38.96,38.96,38.96,43.0
2019-04-27 20:00:00+02:00,38.6,38.6,38.6,44.6
2019-04-27 21:00:00+02:00,37.19,37.19,37.19,52.0
2019-04-27 22:00:00+02:00,37.44,37.44,37.44,53.95
2019-04-27 23:00:00+02:00,31.57,31.57,31.57,41.31
2019-04-28 00:00:00+02:00,31.24,31.24,31.24,52.84
2019-04-28 01:00:00+02:00,29.05,29.05,29.05,32.5
2019-04-28 02:00:00+02:00,30.0,30.0,30.0,30.23
2019-04-28 03:00:00+02:00,29.0,29.0,29.0,30.9
2019-04-28 04:00:00+02:00,29.53,29.53,29.53,29.26
2019-04-28 05:00:00+02:00,29.96,29.96,29.96,30.14
2019-04-28 06:00:00+02:00,30.71,30.71,30.71,36.56
2019-04-28 07:00:00+02:00,31.66,31.66,31.66,42.0
2019-04-28 08:00:00+02:00,32.05,32.05,32.05,28.29
2019-04-28 09:00:00+02:00,34.41,34.41,34.41,41.0
2019-04-28 10:00:00+02:00,34.48,34.48,34.48,39.0
2019-04-28 11:00:00+02:00,35.53,35.53,35.53,45.3
2019-04-28 12:00:00+02:00,32.6,32.6,32.6,45.41
2019-04-28 13:00:00+02:00,31.44,31.44,31.44,49.0
2019-04-28 14:00:00+02:00,30.4,30.4,30.4,50.0
2019-04-28 15:00:00+02:00,29.77,29.77,29.77,50.0
2019-04-28 16:00:00+02:00,35.87,35.87,35.87,39.1
2019-04-28 17:00:00+02:00,37.7,37.7,37.7,42.0
2019-04-28 18:00:00+02:00,40.12,40.12,40.12,49.7
2019-04-28 19:00:00+02:00,40.57,40.57,40.57,55.3
2019-04-28 20:00:00+02:00,41.11,41.11,41.11,60.05
2019-04-28 21:00:00+02:00,41.46,41.46,41.46,63.15
2019-04-28 22:00:00+02:00,40.94,40.94,40.94,63.0
2019-04-28 23:00:00+02:00,40.22,40.22,40.22,43.1
2019-04-29 00:00:00+02:00,38.53,38.53,38.53,51.1
2019-04-29 01:00:00+02:00,36.22,36.22,36.22,34.33
2019-04-29 02:00:00+02:00,35.57,35.57,35.57,36.56
2019-04-29 03:00:00+02:00,35.01,35.01,35.01,34.2
2019-04-29 04:00:00+02:00,34.18,34.18,34.18,36.17
2019-04-29 05:00:00+02:00,37.57,37.57,37.57,34.2
2019-04-29 06:00:00+02:00,41.43,41.43,41.43,41.46
2019-04-29 07:00:00+02:00,43.11,43.11,43.11,46.78
2019-04-29 08:00:00+02:00,43.98,43.98,43.98,54.5
2019-04-29 09:00:00+02:00,43.69,43.69,43.69,61.6
2019-04-29 10:00:00+02:00,43.25,43.25,43.25,58.77
2019-04-29 11:00:00+02:00,43.52,43.52,43.52,49.9
2019-04-29 12:00:00+02:00,43.0,43.0,43.0,40.9
2019-04-29 13:00:00+02:00,42.49,42.49,42.49,38.12
2019-04-29 14:00:00+02:00,40.67,40.67,40.67,36.05
2019-04-29 15:00:00+02:00,39.41,39.41,39.41,35.1
2019-04-29 16:00:00+02:00,39.9,39.9,39.9,35.59
2019-04-29 17:00:00+02:00,41.29,41.29,41.29,38.25
2019-04-29 18:00:00+02:00,41.15,41.15,41.15,46.05
2019-04-29 19:00:00+02:00,40.91,40.91,40.91,49.91
2019-04-29 20:00:00+02:00,41.6,41.6,41.6,52.0
2019-04-29 21:00:00+02:00,41.2,41.2,41.2,52.0
2019-04-29 22:00:00+02:00,39.97,39.97,39.97,44.2
2019-04-29 23:00:00+02:00,37.2,37.2,37.2,36.9
2019-04-30 00:00:00+02:00,34.73,34.73,34.73,40.03
2019-04-30 01:00:00+02:00,34.94,34.94,34.94,34.47
2019-04-30 02:00:00+02:00,35.0,35.0,35.0,34.23
2019-04-30 03:00:00+02:00,35.24,35.24,35.24,34.19
2019-04-30 04:00:00+02:00,34.44,34.44,34.44,33.8
2019-04-30 05:00:00+02:00,37.04,37.04,37.04,32.9
2019-04-30 06:00:00+02:00,39.94,39.94,39.94,40.27
2019-04-30 07:00:00+02:00,42.26,42.26,42.26,46.03
2019-04-30 08:00:00+02:00,42.76,42.76,42.76,53.13
2019-04-30 09:00:00+02:00,42.65,42.65,42.65,52.0
2019-04-30 10:00:00+02:00,42.33,42.33,42.33,48.0
2019-04-30 11:00:00+02:00,41.91,41.91,41.91,39.88
2019-04-30 12:00:00+02:00,40.56,40.56,40.56,36.56
2019-04-30 13:00:00+02:00,37.7,37.7,37.7,36.1
2019-04-30 14:00:00+02:00,39.98,39.98,39.98,36.0
2019-04-30 15:00:00+02:00,39.41,39.41,39.41,35.59
2019-04-30 16:00:00+02:00,39.51,39.51,39.51,36.42
2019-04-30 17:00:00+02:00,41.3,41.3,41.3,43.4
2019-04-30 18:00:00+02:00,42.26,42.26,42.26,52.52
2019-04-30 19:00:00+02:00,42.2,42.2,42.2,55.06
2019-04-30 20:00:00+02:00,41.17,41.17,41.17,54.2
2019-04-30 21:00:00+02:00,40.66,40.66,40.66,55.5
2019-04-30 22:00:00+02:00,39.6,39.6,39.6,55.08
2019-04-30 23:00:00+02:00,38.88,38.88,38.88,38.64
2019-05-01 00:00:00+02:00,37.98,37.98,37.98,40.94
2019-05-01 01:00:00+02:00,35.21,35.21,35.21,37.26
2019-05-01 02:00:00+02:00,32.64,32.64,32.64,37.03
2019-05-01 03:00:00+02:00,31.16,31.16,31.16,36.54
2019-05-01 04:00:00+02:00,31.23,31.23,31.23,35.44
2019-05-01 05:00:00+02:00,29.72,29.72,29.72,35.21
2019-05-01 06:00:00+02:00,29.99,29.99,29.99,36.58
2019-05-01 07:00:00+02:00,33.86,33.86,33.86,41.0
2019-05-01 08:00:00+02:00,37.83,37.83,37.83,55.05
2019-05-01 09:00:00+02:00,38.28,38.28,38.28,60.0
2019-05-01 10:00:00+02:00,38.17,38.17,38.17,57.63
2019-05-01 11:00:00+02:00,37.63,37.63,37.63,56.0
2019-05-01 12:00:00+02:00,38.39,38.39,38.39,52.6
2019-05-01 13:00:00+02:00,38.45,38.45,38.45,50.0
2019-05-01 14:00:00+02:00,38.29,38.29,38.29,44.0
2019-05-01 15:00:00+02:00,38.22,38.22,38.22,37.54
2019-05-01 16:00:00+02:00,36.45,36.45,36.45,38.0
2019-05-01 17:00:00+02:00,35.24,35.24,35.24,48.0
2019-05-01 18:00:00+02:00,35.8,35.8,35.8,53.13
2019-05-01 19:00:00+02:00,38.14,38.14,38.14,52.01
2019-05-01 20:00:00+02:00,37.66,37.66,37.66,48.08
2019-05-01 21:00:00+02:00,38.58,38.58,38.58,51.0
2019-05-01 22:00:00+02:00,38.3,38.3,38.3,46.31
2019-05-01 23:00:00+02:00,36.99,36.99,36.99,37.03
2019-05-02 00:00:00+02:00,32.49,32.49,32.49,39.5
2019-05-02 01:00:00+02:00,35.47,35.47,35.47,36.0
2019-05-02 02:00:00+02:00,34.67,34.67,34.67,36.0
2019-05-02 03:00:00+02:00,33.35,33.35,33.35,35.3
2019-05-02 04:00:00+02:00,26.11,26.11,26.11,34.33
2019-05-02 05:00:00+02:00,30.91,30.91,30.91,34.0
2019-05-02 06:00:00+02:00,38.6,38.6,38.6,37.01
2019-05-02 07:00:00+02:00,40.26,40.26,40.26,40.35
2019-05-02 08:00:00+02:00,41.21,41.21,41.21,46.77
2019-05-02 09:00:00+02:00,40.86,40.86,40.86,53.0
2019-05-02 10:00:00+02:00,39.7,39.7,39.7,47.85
2019-05-02 11:00:00+02:00,38.78,38.78,38.78,39.0
